ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age_outlier,Family_Size_outlier,Work_Experience_outlier,Age_Bin,Work_Experience_Bin
464940,0,1,0,Engineer,Low,2,Cat_4,A,False,False,False,18-34,0-2
465294,1,1,0,Lawyer,Low,2,Cat_6,D,False,False,False,65+,
461525,1,1,1,Entertainment,Low,2,Cat_6,D,False,False,False,65+,0-2
460058,1,1,1,Artist,Low,1,Cat_4,B,False,False,False,35-49,
464692,0,0,0,Marketing,Low,1,Cat_3,D,False,False,False,35-49,0-2
466342,0,1,1,Artist,Average,5,Cat_6,C,False,False,False,35-49,
459214,0,0,1,Engineer,Low,3,Cat_6,C,False,False,False,18-34,
464243,0,0,1,Artist,Low,2,Cat_6,C,False,False,False,35-49,0-2
459652,0,0,0,Engineer,Low,4,Cat_4,A,False,False,False,18-34,0-2
466187,0,1,1,Artist,Average,2,Cat_3,C,False,False,False,50-64,3-5
466421,1,1,0,Doctor,Average,3,Cat_3,D,False,False,False,18-34,3-5
462709,0,0,0,Doctor,Low,3,Cat_6,C,False,False,False,18-34,
466233,0,1,1,Homemaker,Low,1,Cat_6,C,False,False,False,50-64,3-5
461881,1,0,1,Artist,Low,1,Cat_6,A,False,False,False,35-49,0-2
466371,1,0,0,Healthcare,Low,4,Cat_2,D,False,False,False,18-34,0-2
467717,0,1,0,Engineer,High,5,Cat_4,B,False,False,False,65+,
464917,0,1,0,Lawyer,Low,1,Cat_4,D,False,False,False,65+,0-2
466031,0,0,0,Entertainment,Low,1,Cat_6,A,False,False,False,18-34,3-5
464334,0,0,1,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
459185,0,0,1,Entertainment,Low,1,Cat_6,D,False,False,False,18-34,3-5
464808,1,1,0,Entertainment,Low,4,Cat_4,A,False,False,False,35-49,0-2
465583,1,0,1,Artist,Low,2,Cat_6,A,False,False,False,18-34,0-2
462042,0,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,
460013,0,0,0,Healthcare,Low,3,Cat_7,D,False,False,False,65+,0-2
461776,1,1,0,Engineer,High,4,Cat_4,B,False,False,False,65+,
467251,0,0,0,Engineer,Low,6,Cat_6,C,False,False,False,18-34,0-2
464937,1,1,1,Artist,Low,2,Cat_4,D,False,False,False,35-49,
464072,1,1,1,Executive,Low,2,Cat_6,A,False,False,False,35-49,0-2
460836,0,1,0,Artist,Average,2,Cat_6,C,False,False,False,18-34,3-5
464245,0,1,1,Lawyer,Low,1,Cat_6,A,False,False,False,65+,0-2
459030,1,1,0,Executive,High,6,Cat_6,C,False,False,False,35-49,3-5
459059,1,1,0,Executive,High,2,Cat_6,A,False,False,False,65+,0-2
460926,1,1,1,Artist,Average,4,Cat_4,B,False,False,False,35-49,0-2
463803,0,0,1,Entertainment,Low,2,Cat_6,D,False,False,False,18-34,
466540,1,0,0,Healthcare,Low,2,Cat_4,D,False,False,False,18-34,0-2
467699,0,1,1,Doctor,Average,2,Cat_4,C,False,False,False,18-34,
464984,1,0,1,Artist,Low,1,Cat_6,D,False,False,False,18-34,0-2
466215,1,1,1,Artist,Average,4,Cat_6,C,False,False,False,50-64,0-2
460508,1,1,1,Healthcare,High,3,Cat_3,D,False,False,False,18-34,0-2
460229,0,1,1,Lawyer,High,2,Cat_6,C,False,False,False,65+,0-2
459735,0,0,0,Artist,Low,1,Cat_6,B,False,False,False,35-49,0-2
459289,1,0,1,Doctor,Low,1,Cat_6,A,False,False,False,35-49,0-2
461853,1,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,3-5
465345,0,0,1,Artist,Low,2,Cat_6,B,False,False,False,35-49,
464513,1,1,1,Executive,High,3,Cat_6,B,False,False,False,35-49,3-5
465806,0,0,1,Marketing,Low,2,Cat_3,A,False,False,False,18-34,
463534,0,0,1,Engineer,Low,4,Cat_4,A,False,False,False,18-34,0-2
467053,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,3-5
459730,1,1,0,Lawyer,Low,2,Cat_6,D,False,False,False,18-34,0-2
464269,1,0,1,Entertainment,Low,2,Cat_1,A,False,False,False,35-49,
466510,1,0,1,Artist,Low,1,Cat_6,A,False,False,False,50-64,3-5
466895,1,1,1,Marketing,Low,1,Cat_6,D,False,False,False,35-49,0-2
459324,0,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,,0-2
467214,1,0,0,Engineer,Low,4,Cat_3,D,False,False,False,18-34,
464929,1,1,0,Doctor,Average,3,Cat_4,B,False,False,False,65+,
463149,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,0-2
463447,1,1,0,Engineer,Average,2,Cat_6,B,False,False,False,50-64,
462088,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,18-34,
459992,1,0,1,Artist,Low,1,Cat_6,B,False,False,False,35-49,0-2
462270,1,1,1,Doctor,Average,4,Cat_6,B,False,False,False,50-64,0-2
466711,1,1,0,Executive,High,4,Cat_6,B,False,False,False,65+,0-2
459614,0,0,1,Artist,Low,2,Cat_6,B,False,False,False,35-49,0-2
459850,1,0,1,Artist,Low,1,Cat_6,B,False,False,False,18-34,
460665,1,0,0,Entertainment,Low,1,Cat_6,D,False,False,False,18-34,3-5
461573,0,0,1,Engineer,Low,5,Cat_6,C,False,False,False,35-49,0-2
463199,0,1,1,Artist,Low,3,Cat_4,A,False,False,False,50-64,0-2
465317,1,0,0,Healthcare,Low,4,Cat_4,D,False,False,False,18-34,
461832,1,0,1,Healthcare,Low,3,Cat_6,C,False,False,False,18-34,0-2
464596,0,1,1,Executive,Low,2,Cat_6,B,False,False,False,18-34,
466059,1,1,0,Entertainment,Average,2,Cat_4,A,False,False,False,18-34,0-2
463104,0,1,0,Lawyer,Low,1,Cat_6,A,False,False,False,35-49,
459990,1,1,1,Healthcare,Average,2,Cat_6,A,False,False,False,35-49,0-2
463330,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
459893,0,1,0,Lawyer,Average,2,Cat_6,D,False,False,False,65+,0-2
467212,0,0,1,Doctor,Low,3,Cat_6,B,False,False,False,18-34,0-2
460913,1,0,0,Healthcare,Low,5,Cat_4,D,False,False,False,18-34,0-2
462838,0,1,1,Homemaker,Low,3,Cat_5,B,False,False,False,18-34,
460159,0,0,0,Entertainment,Low,7,Cat_2,B,False,False,False,,0-2
460974,1,1,0,Lawyer,Low,1,Cat_6,D,False,False,False,65+,0-2
459919,0,0,1,Artist,Low,1,Cat_4,B,False,False,False,35-49,
467381,1,1,1,Entertainment,Low,4,Cat_6,B,False,False,False,35-49,
461707,0,1,1,Artist,Average,4,Cat_6,C,False,False,False,35-49,0-2
462461,1,0,1,Doctor,Low,3,Cat_6,D,False,False,False,18-34,0-2
465378,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,3-5
459533,0,0,1,Artist,Low,1,Cat_6,A,False,False,False,35-49,0-2
461091,0,1,1,Artist,Average,3,Cat_3,B,False,False,False,35-49,0-2
466467,0,1,1,Artist,Average,3,Cat_3,B,False,False,False,35-49,0-2
462476,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,3-5
459197,0,1,1,Lawyer,Average,2,Cat_6,A,False,False,False,35-49,
459915,0,0,1,Healthcare,Low,3,Cat_4,D,False,False,False,18-34,0-2
459547,1,1,0,Lawyer,Low,2,Cat_6,B,False,False,False,65+,0-2
463319,0,1,0,Lawyer,High,3,Cat_6,B,False,False,False,65+,0-2
466323,1,0,0,Doctor,Low,1,Cat_3,B,False,False,False,18-34,3-5
459363,1,0,1,Artist,Low,1,Cat_6,A,False,False,False,50-64,0-2
464700,1,0,0,Doctor,Low,2,Cat_4,D,False,False,False,18-34,0-2
461794,0,0,0,Healthcare,Low,5,Cat_2,D,False,False,False,18-34,3-5
462563,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,
464341,1,0,1,Artist,Low,2,Cat_6,A,False,False,False,18-34,0-2
467529,1,1,1,Artist,Average,2,Cat_6,B,False,False,False,35-49,0-2
464294,1,1,0,Executive,High,2,Cat_6,C,False,False,False,65+,0-2
461923,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
462880,1,1,0,Executive,High,3,Cat_6,B,False,False,False,18-34,0-2
462596,0,0,0,Healthcare,Low,2,Cat_4,D,False,False,False,18-34,
466841,1,0,0,Healthcare,Low,6,Cat_4,D,False,False,False,18-34,0-2
464536,1,1,1,Artist,Average,3,Cat_6,A,False,False,False,18-34,
461364,0,0,0,Doctor,Low,2,Cat_6,B,False,False,False,35-49,
465208,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
459787,1,1,0,Lawyer,Low,1,Cat_6,A,False,False,False,65+,
464276,0,1,0,Marketing,High,2,Cat_1,C,False,False,False,65+,
467449,0,1,1,Lawyer,Low,2,Cat_6,C,False,False,False,65+,0-2
467625,0,1,1,Artist,Average,2,Cat_6,A,False,False,False,35-49,
463847,1,1,0,Artist,Average,3,Cat_6,C,False,False,False,35-49,0-2
464669,0,1,0,Engineer,Low,4,Cat_4,D,False,False,False,35-49,
465472,0,1,0,Entertainment,High,3,Cat_6,A,False,False,False,65+,0-2
461393,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,65+,3-5
463141,1,1,1,Artist,Low,1,Cat_3,A,False,False,False,50-64,0-2
464149,1,1,1,Artist,Average,4,Cat_6,C,False,False,False,35-49,0-2
461777,0,1,1,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
463345,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,3-5
459609,0,0,1,Artist,Low,1,Cat_4,A,False,False,False,35-49,0-2
465195,1,1,1,Executive,High,3,Cat_6,B,False,False,False,50-64,0-2
462550,0,0,0,Healthcare,Low,6,Cat_1,D,False,False,False,18-34,0-2
463851,0,1,1,Artist,Average,4,Cat_2,C,False,False,False,35-49,3-5
462452,1,0,0,Healthcare,Low,2,Cat_4,D,False,False,False,18-34,0-2
464399,1,1,0,Entertainment,Average,5,Cat_6,C,False,False,False,50-64,
462257,0,1,1,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
464782,1,1,0,Marketing,Low,3,Cat_4,D,False,False,False,18-34,
462508,1,1,1,Healthcare,Low,7,Cat_4,D,False,False,False,35-49,
465085,1,1,1,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
467535,1,1,1,Lawyer,High,2,Cat_6,A,False,False,False,50-64,0-2
465793,1,0,0,Healthcare,Low,5,Cat_4,C,False,False,False,18-34,0-2
463666,1,0,1,Executive,Low,6,Cat_6,D,False,False,False,18-34,
459015,1,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,
466189,0,1,1,Artist,Average,2,Cat_3,C,False,False,False,50-64,
466348,1,0,1,Artist,Low,2,Cat_4,C,False,False,False,50-64,0-2
459461,0,1,1,Artist,Low,1,Cat_1,C,False,False,False,35-49,
460620,1,1,1,Entertainment,Average,4,Cat_3,C,False,False,False,50-64,
463318,1,1,1,Lawyer,Low,2,Cat_1,A,False,False,False,50-64,
462626,0,0,1,Engineer,Low,6,Cat_4,B,False,False,False,18-34,
467554,0,0,1,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
463502,1,1,1,Executive,High,4,Cat_6,A,False,False,False,35-49,0-2
466651,1,0,0,Entertainment,Low,1,Cat_3,A,False,False,False,35-49,3-5
466885,1,1,0,Executive,Average,4,Cat_6,B,False,False,False,35-49,0-2
467439,1,1,1,Entertainment,Low,4,Cat_6,A,False,False,False,35-49,0-2
461749,0,0,0,Healthcare,Low,5,Cat_6,D,False,False,False,18-34,
467134,0,1,0,Healthcare,Low,5,Cat_5,D,False,False,False,18-34,
462753,1,1,0,Executive,Average,3,Cat_6,D,False,False,False,18-34,
462259,1,1,1,Artist,Low,2,Cat_6,B,False,False,False,50-64,0-2
463537,0,0,1,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
463217,0,1,1,Healthcare,High,1,Cat_5,A,False,False,False,18-34,0-2
463689,0,1,1,Doctor,Low,2,Cat_6,B,False,False,False,35-49,0-2
466380,1,1,1,Entertainment,Low,2,Cat_6,A,False,False,False,35-49,3-5
466366,1,0,0,Healthcare,Low,3,Cat_2,D,False,False,False,,
463864,1,1,0,Executive,High,2,Cat_6,B,False,False,False,65+,0-2
465716,0,0,1,Artist,Low,2,Cat_6,C,False,False,False,50-64,
463014,1,1,1,Executive,High,3,Cat_6,B,False,False,False,50-64,
459808,1,1,0,Doctor,Average,4,Cat_6,B,False,False,False,35-49,0-2
462443,1,0,0,Healthcare,Low,2,Cat_4,D,False,False,False,18-34,0-2
459448,1,1,1,Executive,High,3,Cat_6,C,False,False,False,35-49,0-2
463500,1,1,1,Executive,High,4,Cat_6,A,False,False,False,18-34,
461507,1,1,1,Entertainment,Low,2,Cat_6,D,False,False,False,18-34,
465918,0,0,1,Artist,Low,3,Cat_6,B,False,False,False,35-49,3-5
467533,1,1,1,Lawyer,Low,1,Cat_6,D,False,False,False,65+,0-2
465749,1,1,0,Engineer,Average,3,Cat_6,C,False,False,False,35-49,0-2
460146,0,1,1,Engineer,Average,3,Cat_3,A,False,False,False,50-64,0-2
464998,1,1,1,Artist,High,2,Cat_6,C,False,False,False,50-64,0-2
467715,1,1,1,Executive,High,3,Cat_6,C,False,False,False,50-64,3-5
462201,0,0,1,Healthcare,Low,1,Cat_4,D,False,False,False,18-34,
467454,1,1,1,Artist,Low,1,Cat_6,A,False,False,False,35-49,0-2
460645,0,0,0,Doctor,Low,2,Cat_3,C,False,False,False,35-49,0-2
465129,0,0,1,Entertainment,Low,1,Cat_6,A,False,False,False,50-64,0-2
461068,1,0,0,Marketing,Low,4,Cat_3,D,False,False,False,35-49,0-2
460071,0,0,1,Engineer,Low,1,Cat_6,A,False,False,False,50-64,0-2
459817,0,1,0,Marketing,Low,2,Cat_6,D,False,False,False,50-64,0-2
460477,1,0,0,Entertainment,Low,6,Cat_3,D,False,False,False,18-34,
467766,0,0,0,Healthcare,Low,3,Cat_6,C,False,False,False,18-34,3-5
463775,0,0,0,Engineer,Low,3,Cat_6,C,False,False,False,18-34,0-2
461820,0,1,1,Doctor,Average,2,Cat_6,C,False,False,False,35-49,
459226,0,1,1,Artist,Average,2,Cat_1,C,False,False,False,35-49,
460961,1,0,0,Healthcare,Low,2,Cat_3,D,False,False,False,18-34,0-2
463503,1,1,1,Entertainment,Low,2,Cat_7,A,False,False,False,18-34,0-2
466365,0,1,1,Artist,Average,3,Cat_2,C,False,False,False,35-49,
462632,0,1,0,Engineer,Average,4,Cat_4,A,False,False,False,35-49,0-2
460404,1,1,1,Artist,Low,7,Cat_6,A,False,False,False,35-49,3-5
461571,1,0,0,Healthcare,Low,4,Cat_6,C,False,False,False,18-34,0-2
467624,1,1,0,Entertainment,Average,5,Cat_6,D,False,False,False,18-34,
463880,0,1,0,Engineer,Low,3,Cat_2,B,False,False,False,35-49,
459233,0,1,1,Marketing,Low,1,Cat_6,D,False,False,False,50-64,3-5
464751,1,1,0,Doctor,Low,1,Cat_4,A,False,False,False,35-49,0-2
465939,0,0,1,Engineer,Low,2,Cat_6,D,False,False,False,18-34,
467118,1,1,1,Entertainment,Average,3,Cat_7,B,False,False,False,50-64,0-2
463815,1,1,1,Entertainment,Average,2,Cat_6,C,False,False,False,35-49,
460871,0,0,1,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,0-2
459127,1,0,1,Healthcare,Low,7,Cat_6,D,False,False,False,35-49,0-2
460675,0,0,1,Engineer,Low,2,Cat_3,D,False,False,False,18-34,0-2
460165,0,0,1,Entertainment,Low,1,Cat_3,A,False,False,False,35-49,
461678,0,1,0,Lawyer,Low,1,Cat_6,A,False,False,False,65+,0-2
460886,1,0,1,Artist,Low,1,Cat_6,B,False,False,False,35-49,
462302,0,0,0,Doctor,Low,7,Cat_6,D,False,False,False,18-34,0-2
462184,1,0,0,Doctor,Low,4,Cat_6,D,False,False,False,18-34,
466422,1,1,0,Doctor,Low,4,Cat_4,D,False,False,False,18-34,
460668,0,0,1,Doctor,Low,2,Cat_3,D,False,False,False,18-34,0-2
466275,1,1,0,Lawyer,Low,2,Cat_6,D,False,False,False,65+,0-2
460254,0,0,1,Artist,Low,2,Cat_6,B,False,False,False,18-34,0-2
463158,1,1,1,Executive,High,3,Cat_6,B,False,False,False,65+,
467866,1,1,1,Artist,Average,3,Cat_6,C,False,False,False,35-49,0-2
461685,0,0,1,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,3-5
467875,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
462853,1,0,0,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,0-2
465239,1,1,1,Artist,Average,3,Cat_6,B,False,False,False,50-64,
461624,0,1,1,Artist,Average,2,Cat_2,B,False,False,False,35-49,0-2
467508,0,0,0,Doctor,Low,3,Cat_6,B,False,False,False,18-34,0-2
467318,1,1,1,Doctor,Low,2,Cat_6,C,False,False,False,35-49,0-2
467738,1,1,1,Doctor,Average,2,Cat_6,B,False,False,False,35-49,0-2
465590,1,1,1,Artist,Average,5,Cat_6,A,False,False,False,35-49,0-2
464980,0,1,0,Engineer,High,2,Cat_4,B,False,False,False,50-64,0-2
459805,0,1,0,Artist,Average,4,Cat_6,B,False,False,False,35-49,3-5
465013,0,1,0,Lawyer,High,2,Cat_6,C,False,False,False,65+,
459240,0,0,1,Artist,Low,1,Cat_6,A,False,False,False,18-34,0-2
462344,0,1,1,Artist,High,4,Cat_6,C,False,False,False,50-64,
464218,0,1,0,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
466589,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
467556,0,0,1,Healthcare,Low,1,Cat_4,A,False,False,False,35-49,0-2
459887,1,1,0,Artist,Average,2,Cat_4,C,False,False,False,35-49,0-2
460033,0,0,1,Entertainment,Low,3,Cat_6,A,False,False,False,35-49,3-5
462928,1,1,1,Artist,Average,4,Cat_2,C,False,False,False,35-49,0-2
460889,0,1,1,Artist,Low,2,Cat_6,B,False,False,False,35-49,0-2
459669,1,1,1,Artist,Average,2,Cat_6,B,False,False,False,18-34,
467849,0,1,1,Doctor,Low,1,Cat_2,A,False,False,False,35-49,
464837,1,1,1,Artist,Average,5,Cat_4,B,False,False,False,50-64,0-2
462581,0,0,0,Engineer,Low,4,Cat_4,A,False,False,False,18-34,0-2
466237,1,0,0,Healthcare,Low,3,Cat_4,D,False,False,False,,
462707,0,1,1,Artist,Average,4,Cat_6,C,False,False,False,50-64,
467060,1,0,0,Engineer,Low,2,Cat_6,D,False,False,False,35-49,3-5
460164,1,1,0,Engineer,Low,2,Cat_6,A,False,False,False,65+,0-2
460431,0,0,1,Engineer,Low,1,Cat_6,D,False,False,False,35-49,0-2
466901,0,1,1,Artist,Average,3,Cat_7,C,False,False,False,50-64,
463328,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,
462246,0,1,0,Lawyer,High,2,Cat_6,B,False,False,False,65+,0-2
462371,0,0,0,Healthcare,Low,3,Cat_2,D,False,False,False,18-34,3-5
462022,0,1,1,Artist,Average,3,Cat_3,B,False,False,False,35-49,0-2
464022,0,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,
461819,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,
465735,0,1,1,Artist,Low,2,Cat_3,B,False,False,False,18-34,0-2
462804,1,1,0,Executive,High,3,Cat_4,D,False,False,False,35-49,3-5
464138,0,0,1,Healthcare,Low,4,Cat_6,B,False,False,False,18-34,
464224,1,1,0,Engineer,High,2,Cat_6,B,False,False,False,50-64,0-2
463289,0,1,1,Artist,Average,3,Cat_3,C,False,False,False,35-49,
463223,0,0,0,Entertainment,Low,3,Cat_6,D,False,False,False,18-34,0-2
462038,1,0,1,Artist,Low,4,Cat_6,A,False,False,False,18-34,3-5
463341,0,1,0,Engineer,Average,6,Cat_3,A,False,False,False,35-49,0-2
463185,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,0-2
459258,0,1,1,Lawyer,High,2,Cat_6,B,False,False,False,65+,0-2
464521,1,0,0,Doctor,Low,4,Cat_6,B,False,False,False,18-34,0-2
459575,1,0,1,Artist,Low,1,Cat_6,A,False,False,False,18-34,
460003,1,0,1,Doctor,Low,1,Cat_6,D,False,False,False,35-49,3-5
461274,0,1,1,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
462992,0,1,1,Engineer,High,3,Cat_3,B,False,False,False,50-64,0-2
466675,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
464638,1,0,1,Artist,Low,3,Cat_4,B,False,False,False,35-49,0-2
462374,1,1,1,Executive,High,4,Cat_6,B,False,False,False,35-49,
463526,1,0,1,Doctor,Low,1,Cat_6,A,False,False,False,35-49,
462604,0,1,0,Doctor,Average,3,Cat_4,A,False,False,False,35-49,0-2
460708,1,1,1,Artist,Low,3,Cat_6,C,False,False,False,18-34,
467015,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,
464745,1,1,0,Engineer,Average,3,Cat_4,A,False,False,False,50-64,
467245,0,0,0,Doctor,Low,1,Cat_6,C,False,False,False,35-49,
464798,1,1,1,Entertainment,Average,5,Cat_4,B,False,False,False,50-64,0-2
463619,1,1,0,Executive,High,2,Cat_6,A,False,False,False,65+,0-2
460959,0,0,0,Artist,Low,5,Cat_3,C,False,False,False,18-34,3-5
461911,1,1,0,Executive,Low,1,Cat_6,A,False,False,False,50-64,
459882,1,1,1,Artist,Average,2,Cat_6,B,False,False,False,35-49,0-2
459632,0,1,0,Marketing,High,3,Cat_4,D,False,False,False,50-64,0-2
462613,0,1,0,Engineer,Average,5,Cat_4,D,False,False,False,18-34,
466455,0,1,1,Doctor,Low,2,Cat_6,D,False,False,False,18-34,3-5
462394,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,18-34,
461371,1,1,1,Doctor,Average,2,Cat_6,A,False,False,False,35-49,
462376,1,1,1,Executive,High,2,Cat_6,B,False,False,False,65+,
459845,1,1,1,Healthcare,Low,1,Cat_4,D,False,False,False,65+,
462583,1,0,1,Artist,Low,4,Cat_4,D,False,False,False,18-34,
459091,1,1,1,Artist,Average,6,Cat_1,B,False,False,False,65+,
467135,0,1,1,Artist,Average,5,Cat_6,C,False,False,False,50-64,0-2
466206,0,1,1,Artist,Average,2,Cat_3,C,False,False,False,50-64,0-2
463192,0,1,0,Entertainment,Average,2,Cat_4,A,False,False,False,35-49,3-5
466750,0,0,1,Healthcare,Low,3,Cat_3,D,False,False,False,,
463801,0,0,0,Engineer,Low,1,Cat_6,A,False,False,False,18-34,
467296,0,1,1,Artist,Average,2,Cat_3,C,False,False,False,65+,0-2
460296,0,1,1,Artist,Low,2,Cat_6,A,False,False,False,50-64,0-2
463524,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,3-5
461775,0,1,0,Lawyer,High,2,Cat_6,B,False,False,False,65+,
465711,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,
462833,1,1,0,Doctor,Average,5,Cat_6,D,False,False,False,18-34,
465506,1,1,1,Entertainment,Average,4,Cat_4,B,False,False,False,35-49,0-2
463366,1,1,0,Lawyer,Low,5,Cat_3,D,False,False,False,65+,
464987,1,1,1,Executive,High,5,Cat_6,B,False,False,False,35-49,0-2
459114,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,0-2
467928,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,18-34,0-2
462881,0,1,1,Artist,High,3,Cat_6,B,False,False,False,65+,
466524,0,1,1,Artist,Low,1,Cat_3,B,False,False,False,35-49,
463191,1,0,0,Healthcare,Low,1,Cat_4,D,False,False,False,18-34,0-2
460861,1,0,0,Healthcare,Low,3,Cat_3,D,False,False,False,18-34,0-2
460206,0,1,1,Entertainment,Low,2,Cat_6,B,False,False,False,35-49,0-2
462876,1,0,0,Doctor,Low,4,Cat_1,D,False,False,False,18-34,
465333,0,1,1,Artist,Low,2,Cat_7,C,False,False,False,35-49,0-2
462991,1,0,1,Healthcare,Low,1,Cat_6,D,False,False,False,18-34,
460307,1,0,0,Entertainment,Low,2,Cat_6,D,False,False,False,18-34,3-5
464383,0,1,1,Lawyer,Low,1,Cat_6,C,False,False,False,65+,0-2
467931,1,0,1,Doctor,Low,2,Cat_6,D,False,False,False,18-34,
466594,1,1,1,Executive,High,2,Cat_6,C,False,False,False,65+,0-2
461200,0,0,1,Doctor,Low,5,Cat_6,C,False,False,False,18-34,
459688,1,0,1,Artist,Low,1,Cat_6,B,False,False,False,50-64,0-2
463549,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,
466696,0,1,1,Artist,Average,4,Cat_6,C,False,False,False,35-49,0-2
462906,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,
461527,0,0,1,Artist,Low,1,Cat_6,B,False,False,False,18-34,0-2
461354,0,0,0,Entertainment,Low,1,Cat_2,B,False,False,False,50-64,
462483,1,1,1,Lawyer,Average,2,Cat_6,C,False,False,False,50-64,0-2
463938,1,0,1,Engineer,Low,2,Cat_4,B,False,False,False,18-34,0-2
465627,0,0,1,Healthcare,Low,1,Cat_6,B,False,False,False,35-49,0-2
465170,0,1,1,Entertainment,Low,3,Cat_6,C,False,False,False,35-49,3-5
467359,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,3-5
460415,0,0,1,Entertainment,Low,2,Cat_6,A,False,False,False,50-64,0-2
459432,1,1,1,Lawyer,Low,3,Cat_6,A,False,False,False,65+,
464241,0,1,1,Artist,High,2,Cat_6,C,False,False,False,65+,0-2
467141,1,1,1,Artist,Low,3,Cat_6,A,False,False,False,35-49,0-2
466933,0,1,0,Engineer,Low,2,Cat_4,A,False,False,False,50-64,
461415,1,0,1,Entertainment,Low,3,Cat_6,A,False,False,False,35-49,
461957,1,1,1,Entertainment,Average,4,Cat_6,C,False,False,False,35-49,0-2
465523,0,1,1,Engineer,High,5,Cat_6,C,False,False,False,35-49,
459631,1,1,1,Executive,High,3,Cat_6,D,False,False,False,50-64,0-2
465279,1,1,1,Healthcare,High,4,Cat_6,A,False,False,False,50-64,
463243,1,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,
465489,0,0,1,Engineer,Low,5,Cat_6,A,False,False,False,35-49,0-2
467100,0,0,1,Artist,Low,1,Cat_2,B,False,False,False,35-49,
459753,1,1,1,Marketing,Average,2,Cat_2,A,False,False,False,35-49,0-2
464030,1,0,0,Entertainment,Low,4,Cat_6,D,False,False,False,,0-2
463220,1,1,0,Engineer,Average,3,Cat_6,B,False,False,False,35-49,
465237,1,1,1,Lawyer,High,2,Cat_6,D,False,False,False,65+,0-2
467564,1,1,1,Artist,Average,2,Cat_6,B,False,False,False,65+,
465113,1,1,1,Lawyer,High,2,Cat_4,C,False,False,False,65+,0-2
459516,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,0-2
460907,1,1,0,Lawyer,High,3,Cat_6,A,False,False,False,65+,0-2
467314,1,1,0,Artist,Average,2,Cat_6,C,False,False,False,35-49,
459951,1,1,1,Artist,Low,1,Cat_6,A,False,False,False,50-64,
467295,1,0,0,Healthcare,Low,3,Cat_6,C,False,False,False,18-34,
466212,0,1,1,Artist,Average,3,Cat_6,C,False,False,False,50-64,
463533,0,1,1,Artist,High,2,Cat_2,C,False,False,False,65+,0-2
467890,1,1,1,Entertainment,Average,4,Cat_6,B,False,False,False,50-64,
467541,1,1,1,Artist,High,3,Cat_6,A,False,False,False,35-49,0-2
463634,0,0,1,Doctor,Low,3,Cat_6,A,False,False,False,18-34,
460550,0,1,1,Artist,Average,4,Cat_3,C,False,False,False,50-64,
